"CsFile","CsLine","RawRef","RefFile","RefLineLo","RefLineHi","Status","Detail"
"Svg/Layout/TupletBracketEngraver.cs","218","LILYPOND-REF: lily/tuplet-bracket.cc:627-629","lily/tuplet-bracket.cc","627","629","OK","lo=627 hi=629 totalLines=915"
"Svg/Layout/TupletBracketEngraver.cs","228","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Layout/TupletBracketEngraver.cs","229","LILYPOND-REF: lily/tuplet-bracket.cc:79-95 ","lily/tuplet-bracket.cc","79","95","OK","lo=79 hi=95 totalLines=915"
"Svg/Layout/TupletBracketEngraver.cs","257","LILYPOND-REF: lily/tuplet-bracket.cc:200-350 ","lily/tuplet-bracket.cc","200","350","OK","lo=200 hi=350 totalLines=915"
"Svg/Layout/TupletBracketEngraver.cs","300","LILYPOND-REF: lily/tuplet-bracket.cc:270-310 ","lily/tuplet-bracket.cc","270","310","OK","lo=270 hi=310 totalLines=915"
"Svg/Layout/TupletBracketEngraver.cs","305","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Layout/TupletBracketEngraver.cs","318","LILYPOND-REF: lily/tuplet-bracket.cc:320-340 ","lily/tuplet-bracket.cc","320","340","OK","lo=320 hi=340 totalLines=915"
"Svg/Layout/VerticalSkyline.cs","23","LILYPOND-REF: lily/skyline.cc:32-46, 98-176 ","lily/skyline.cc","32","176","OK","lo=32 hi=176 totalLines=761"
"Svg/Layout/VerticalSkyline.cs","46","LILYPOND-REF: lily/skyline.cc:98-105","lily/skyline.cc","98","105","OK","lo=98 hi=105 totalLines=761"
"Svg/Layout/VerticalSkyline.cs","52","LILYPOND-REF: lily/skyline.cc:116-138 ","lily/skyline.cc","116","138","OK","lo=116 hi=138 totalLines=761"
"Svg/Layout/VerticalSkyline.cs","103","LILYPOND-REF: lily/skyline.cc:107-113","lily/skyline.cc","107","113","OK","lo=107 hi=113 totalLines=761"
"Svg/Layout/VerticalSkyline.cs","120","LILYPOND-REF: lily/skyline.cc:140-144 ","lily/skyline.cc","140","144","OK","lo=140 hi=144 totalLines=761"
"Svg/Layout/VerticalSkyline.cs","129","LILYPOND-REF: lily/skyline.cc:157-167 ","lily/skyline.cc","157","167","OK","lo=157 hi=167 totalLines=761"
"Svg/Layout/VerticalSkyline.cs","144","LILYPOND-REF: lily/skyline.cc:169-176 ","lily/skyline.cc","169","176","OK","lo=169 hi=176 totalLines=761"
"Svg/Layout/VerticalSkyline.cs","185","LILYPOND-REF: lily/include/skyline.hh:48-100 ","lily/include/skyline.hh","48","100","OK","lo=48 hi=100 totalLines=111"
"Svg/Layout/VerticalSkyline.cs","186","LILYPOND-REF: lily/skyline.cc:1-700 ","lily/skyline.cc","1","700","OK","lo=1 hi=700 totalLines=761"
"Svg/Layout/VerticalSkyline.cs","281","LILYPOND-REF: lily/skyline.cc:178-260 ","lily/skyline.cc","178","260","OK","lo=178 hi=260 totalLines=761"
"Svg/Layout/VerticalSkyline.cs","302","LILYPOND-REF: lily/skyline.cc:178-260 ","lily/skyline.cc","178","260","OK","lo=178 hi=260 totalLines=761"
"Svg/Layout/VerticalSkyline.cs","488","LILYPOND-REF: lily/skyline.cc:170-176 ","lily/skyline.cc","170","176","OK","lo=170 hi=176 totalLines=761"
"Svg/Layout/VerticalSkyline.cs","503","LILYPOND-REF: lily/skyline.cc:170-176 ","lily/skyline.cc","170","176","OK","lo=170 hi=176 totalLines=761"
"Svg/Layout/VerticalSkyline.cs","581","LILYPOND-REF: lily/skyline.cc:558-615 ","lily/skyline.cc","558","615","OK","lo=558 hi=615 totalLines=761"
"Svg/Layout/VerticalSkyline.cs","682","LILYPOND-REF: lily/skyline.cc:530-554 ","lily/skyline.cc","530","554","OK","lo=530 hi=554 totalLines=761"
"Svg/Layout/VerticalSkyline.cs","699","LILYPOND-REF: lily/skyline.cc:529-533 ","lily/skyline.cc","529","533","OK","lo=529 hi=533 totalLines=761"
"Svg/Layout/VerticalSkyline.cs","757","LILYPOND-REF: lily/skyline.cc:667-680 ","lily/skyline.cc","667","680","OK","lo=667 hi=680 totalLines=761"
"Svg/Layout/VerticalSkyline.cs","792","LILYPOND-REF: lily/skyline.cc:657-665 ","lily/skyline.cc","657","665","OK","lo=657 hi=665 totalLines=761"
"Svg/Layout/VerticalSpacingParameters.cs","25","LILYPOND-REF: lily/page-layout-problem.cc:1340-1353 ","lily/page-layout-problem.cc","1340","1353","OK","lo=1340 hi=1353 totalLines=1373"
"Svg/Layout/VerticalSpacingParameters.cs","62","LILYPOND-REF: lily/page-layout-problem.cc:488-535 ","lily/page-layout-problem.cc","488","535","OK","lo=488 hi=535 totalLines=1373"
"Svg/Layout/VerticalSpacingParameters.cs","156","LILYPOND-REF: lily/page-layout-problem.cc:483 ","lily/page-layout-problem.cc","483","483","OK","lo=483 hi=483 totalLines=1373"
"Svg/Layout/VerticalSpacingParameters.cs","169","LILYPOND-REF: lily/page-layout-problem.cc:488-535 ","lily/page-layout-problem.cc","488","535","OK","lo=488 hi=535 totalLines=1373"
"Svg/Layout/VoltaBracketEngraver.cs","27","LILYPOND-REF: lily/volta-bracket.cc:60-120 ","lily/volta-bracket.cc","60","120","OK","lo=60 hi=120 totalLines=171"
"Svg/Layout/VoltaBracketEngraver.cs","44","LILYPOND-REF: lily/volta-bracket.cc:1-200 ","lily/volta-bracket.cc","1","200","RangeOOB","lo=1 hi=200 totalLines=171"
"Svg/Layout/VoltaBracketEngraver.cs","45","LILYPOND-REF: lily/volta-engraver.cc:1-150 ","lily/volta-engraver.cc","1","150","OK","lo=1 hi=150 totalLines=569"
"Svg/Layout/VoltaBracketEngraver.cs","55","LILYPOND-REF: scm/define-grobs.scm:4870 ","scm/define-grobs.scm","4870","4870","RangeOOB","lo=4870 hi=4870 totalLines=4414"
"Svg/Layout/VoltaBracketEngraver.cs","58","LILYPOND-REF: scm/define-grobs.scm:4865 ","scm/define-grobs.scm","4865","4865","RangeOOB","lo=4865 hi=4865 totalLines=4414"
"Svg/Layout/VoltaBracketEngraver.cs","69","LILYPOND-REF: lily/volta-bracket.cc","lily/volta-bracket.cc",,,"NoRange","rangeRaw=''"
"Svg/Model/ArpeggioItem.cs","23","LILYPOND-REF: lily/arpeggio.cc","lily/arpeggio.cc",,,"NoRange","rangeRaw=''"
"Svg/Model/ChordNameItem.cs","26","LILYPOND-REF: lily/chord-name.cc","lily/chord-name.cc",,,"NoRange","rangeRaw=''"
"Svg/Model/ChordNameItem.cs","27","LILYPOND-REF: scm/chord-ignatzek-names.scm","scm/chord-ignatzek-names.scm",,,"NoRange","rangeRaw=''"
"Svg/Model/ChordNameItem.cs","28","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Model/ChordNameItem.cs","63","LILYPOND-REF: scm/chord-ignatzek-names.scm","scm/chord-ignatzek-names.scm",,,"NoRange","rangeRaw=''"
"Svg/Model/ChordNameItem.cs","91","LILYPOND-REF: scm/chord-name.scm:58-85 - ","scm/chord-name.scm","58","85","OK","lo=58 hi=85 totalLines=219"
"Svg/Model/CrossStaffItem.cs","24","LILYPOND-REF: lily/beam.cc:1451-1459 - ","lily/beam.cc","1451","1459","OK","lo=1451 hi=1459 totalLines=1612"
"Svg/Model/CrossStaffItem.cs","25","LILYPOND-REF: lily/stem.cc:1168-1179 - ","lily/stem.cc","1168","1179","OK","lo=1168 hi=1179 totalLines=1371"
"Svg/Model/FiguredBassItem.cs","25","LILYPOND-REF: lily/figured-bass-engraver.cc","lily/figured-bass-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Model/FiguredBassItem.cs","26","LILYPOND-REF: scm/define-grob-interfaces.scm","scm/define-grob-interfaces.scm",,,"NoRange","rangeRaw=''"
"Svg/Model/FiguredBassItem.cs","37","LILYPOND-REF: lily/figured-bass-engraver.cc:120 ","lily/figured-bass-engraver.cc","120","120","OK","lo=120 hi=120 totalLines=567"
"Svg/Model/FiguredBassItem.cs","66","LILYPOND-REF: lily/figured-bass-engraver.cc","lily/figured-bass-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Model/FiguredBassItem.cs","67","LILYPOND-REF: scm/define-grobs.scm:362-380 - ","scm/define-grobs.scm","362","380","OK","lo=362 hi=380 totalLines=4414"
"Svg/Model/GlissandoItem.cs","23","LILYPOND-REF: scm/define-grobs.scm:1575 ","scm/define-grobs.scm","1575","1575","OK","lo=1575 hi=1575 totalLines=4414"
"Svg/Model/GlissandoItem.cs","37","LILYPOND-REF: scm/scheme-engravers.scm","scm/scheme-engravers.scm",,,"NoRange","rangeRaw=''"
"Svg/Model/GraceNoteItem.cs","39","LILYPOND-REF: lily/grace-spacing-engraver.cc","lily/grace-spacing-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Model/GrobProperty.cs","23","LILYPOND-REF: lily/context-property.cc","lily/context-property.cc",,,"NoRange","rangeRaw=''"
"Svg/Model/GrobProperty.cs","51","LILYPOND-REF: lily/grob-property.cc","lily/grob-property.cc",,,"NoRange","rangeRaw=''"
"Svg/Model/HairpinItem.cs","23","LILYPOND-REF: lily/hairpin.cc:140-142 ","lily/hairpin.cc","140","142","OK","lo=140 hi=142 totalLines=379"
"Svg/Model/HairpinItem.cs","37","LILYPOND-REF: lily/hairpin.cc:110-358","lily/hairpin.cc","110","358","OK","lo=110 hi=358 totalLines=379"
"Svg/Model/HairpinItem.cs","38","LILYPOND-REF: scm/define-grobs.scm:1641-1666 ","scm/define-grobs.scm","1641","1666","OK","lo=1641 hi=1666 totalLines=4414"
"Svg/Model/LyricItem.cs","23","LILYPOND-REF: lily/lyric-hyphen.cc:1-150","lily/lyric-hyphen.cc","1","150","OK","lo=1 hi=150 totalLines=213"
"Svg/Model/LyricItem.cs","41","LILYPOND-REF: lily/lyric-engraver.cc:32-52","lily/lyric-engraver.cc","32","52","OK","lo=32 hi=52 totalLines=221"
"Svg/Model/LyricItem.cs","42","LILYPOND-REF: scm/define-grobs.scm:3020-3060 ","scm/define-grobs.scm","3020","3060","OK","lo=3020 hi=3060 totalLines=4414"
"Svg/Model/Measure.cs","67","LILYPOND-REF: lily/include/constrained-breaking.hh:74 ","lily/include/constrained-breaking.hh","74","74","OK","lo=74 hi=74 totalLines=216"
"Svg/Model/Measure.cs","77","LILYPOND-REF: lily/constrained-breaking.cc:112-113 ","lily/constrained-breaking.cc","112","113","OK","lo=112 hi=113 totalLines=686"
"Svg/Model/MusicItem.cs","37","LILYPOND-REF: lily/spacing-spanner.cc:200-280","lily/spacing-spanner.cc","200","280","OK","lo=200 hi=280 totalLines=564"
"Svg/Model/MusicItem.cs","73","LILYPOND-REF: lily/accidental.cc:147-148 ","lily/accidental.cc","147","148","OK","lo=147 hi=148 totalLines=167"
"Svg/Model/MusicItem.cs","82","LILYPOND-REF: lily/accidental.cc:130-166 ","lily/accidental.cc","130","166","OK","lo=130 hi=166 totalLines=167"
"Svg/Model/MusicItem.cs","152","LILYPOND-REF: lily/accidental.cc:130-166 ","lily/accidental.cc","130","166","OK","lo=130 hi=166 totalLines=167"
"Svg/Model/MusicItem.cs","205","LILYPOND-REF: lily/clef-engraver.cc","lily/clef-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Model/MusicItem.cs","207","LILYPOND-REF: lily/clef.cc:29-52 ","lily/clef.cc","29","52","OK","lo=29 hi=52 totalLines=82"
"Svg/Model/MusicItem.cs","231","LILYPOND-REF: lily/key-engraver.cc","lily/key-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Model/OttavaBracketItem.cs","23","LILYPOND-REF: lily/ottava-engraver.cc","lily/ottava-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Model/OttavaBracketItem.cs","41","LILYPOND-REF: lily/ottava-bracket.cc","lily/ottava-bracket.cc",,,"NoRange","rangeRaw=''"
"Svg/Model/OttavaBracketItem.cs","42","LILYPOND-REF: lily/ottava-engraver.cc","lily/ottava-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Model/OttavaBracketItem.cs","43","LILYPOND-REF: scm/define-grobs.scm:2445-2468 ","scm/define-grobs.scm","2445","2468","OK","lo=2445 hi=2468 totalLines=4414"
"Svg/Model/PercentRepeatItem.cs","23","LILYPOND-REF: lily/percent-repeat-engraver.cc","lily/percent-repeat-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Model/PercentRepeatItem.cs","24","LILYPOND-REF: lily/percent-repeat-interface.cc","lily/percent-repeat-interface.cc",,,"NoRange","rangeRaw=''"
"Svg/Model/PercentRepeatItem.cs","25","LILYPOND-REF: scm/define-grobs.scm:2520-2539 - ","scm/define-grobs.scm","2520","2539","OK","lo=2520 hi=2539 totalLines=4414"
"Svg/Model/Staff.cs","53","LILYPOND-REF: lily/hara-kiri-group-spanner.cc","lily/hara-kiri-group-spanner.cc",,,"NoRange","rangeRaw=''"
"Svg/Model/Staff.cs","59","LILYPOND-REF: lily/hara-kiri-group-spanner.cc","lily/hara-kiri-group-spanner.cc",,,"NoRange","rangeRaw=''"
"Svg/Model/Staff.cs","67","LILYPOND-REF: lily/align-interface.cc:240-252 ","lily/align-interface.cc","240","252","OK","lo=240 hi=252 totalLines=378"
"Svg/Model/TextSpannerItem.cs","23","LILYPOND-REF: scm/define-grobs.scm:3523 ","scm/define-grobs.scm","3523","3523","OK","lo=3523 hi=3523 totalLines=4414"
"Svg/Model/TextSpannerItem.cs","40","LILYPOND-REF: lily/text-spanner-engraver.cc","lily/text-spanner-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Model/TextSpannerItem.cs","41","LILYPOND-REF: scm/define-grobs.scm:3504-3535 ","scm/define-grobs.scm","3504","3535","OK","lo=3504 hi=3535 totalLines=4414"
"Svg/Model/TextSpannerItem.cs","42","LILYPOND-REF: scm/define-grobs.scm:1331-1385 ","scm/define-grobs.scm","1331","1385","OK","lo=1331 hi=1385 totalLines=4414"
"Svg/Model/TrillSpannerItem.cs","23","LILYPOND-REF: scm/scheme-engravers.scm","scm/scheme-engravers.scm",,,"NoRange","rangeRaw=''"
"Svg/Model/TrillSpannerItem.cs","24","LILYPOND-REF: scm/define-grobs.scm:2175-2230 ","scm/define-grobs.scm","2175","2230","OK","lo=2175 hi=2230 totalLines=4414"
"Svg/Model/TupletBracketItem.cs","26","LILYPOND-REF: lily/tuplet-bracket.cc:1-400 ","lily/tuplet-bracket.cc","1","400","OK","lo=1 hi=400 totalLines=915"
"Svg/Model/TupletBracketItem.cs","45","LILYPOND-REF: lily/tuplet-bracket.cc:400-500 ","lily/tuplet-bracket.cc","400","500","OK","lo=400 hi=500 totalLines=915"
"Svg/Model/VoltaBracketItem.cs","25","LILYPOND-REF: lily/volta-bracket.cc:1-200 ","lily/volta-bracket.cc","1","200","RangeOOB","lo=1 hi=200 totalLines=171"
"Svg/Model/VoltaBracketItem.cs","26","LILYPOND-REF: scm/define-grobs.scm:4850-4900 ","scm/define-grobs.scm","4850","4900","RangeOOB","lo=4850 hi=4900 totalLines=4414"
"Svg/Renderer/BraceRenderer.cs","23","LILYPOND-REF: scm/define-markup-commands.scm","scm/define-markup-commands.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","51","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","52","LILYPOND-REF: lily/system-start-delimiter.cc:127-129 ","lily/system-start-delimiter.cc","127","129","OK","lo=127 hi=129 totalLines=192"
"Svg/Renderer/SvgRenderer.cs","58","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","63","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","68","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","103","LILYPOND-REF: lily/grob-property.cc","lily/grob-property.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","261","LILYPOND-REF: lily/tuplet-bracket.cc","lily/tuplet-bracket.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","265","LILYPOND-REF: lily/hairpin.cc","lily/hairpin.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","269","LILYPOND-REF: lily/line-spanner.cc","lily/line-spanner.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","273","LILYPOND-REF: scm/scheme-engravers.scm","scm/scheme-engravers.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","277","LILYPOND-REF: lily/ottava-bracket.cc","lily/ottava-bracket.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","281","LILYPOND-REF: scm/scheme-engravers.scm","scm/scheme-engravers.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","285","LILYPOND-REF: lily/arpeggio.cc","lily/arpeggio.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","289","LILYPOND-REF: lily/piano-pedal-engraver.cc","lily/piano-pedal-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","293","LILYPOND-REF: lily/figured-bass-engraver.cc","lily/figured-bass-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","356","LILYPOND-REF: lily/piano-pedal-engraver.cc","lily/piano-pedal-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","360","LILYPOND-REF: lily/figured-bass-engraver.cc","lily/figured-bass-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","436","LILYPOND-REF: lily/system-start-delimiter.cc:127-129","lily/system-start-delimiter.cc","127","129","OK","lo=127 hi=129 totalLines=192"
"Svg/Renderer/SvgRenderer.cs","448","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","457","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","465","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","473","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","480","LILYPOND-REF: lily/instrument-name-engraver.cc","lily/instrument-name-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","481","LILYPOND-REF: scm/define-grobs.scm:1711-1728 ","scm/define-grobs.scm","1711","1728","OK","lo=1711 hi=1728 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","487","LILYPOND-REF: lily/hara-kiri-group-spanner.cc","lily/hara-kiri-group-spanner.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","517","LILYPOND-REF: lily/system-start-delimiter.cc","lily/system-start-delimiter.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","518","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","553","LILYPOND-REF: lily/system-start-delimiter.cc","lily/system-start-delimiter.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","554","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","584","LILYPOND-REF: lily/system-start-delimiter.cc","lily/system-start-delimiter.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","585","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","623","LILYPOND-REF: lily/instrument-name-engraver.cc","lily/instrument-name-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","624","LILYPOND-REF: scm/define-grobs.scm:1711-1728 ","scm/define-grobs.scm","1711","1728","OK","lo=1711 hi=1728 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","631","LILYPOND-REF: scm/output-lib.scm","scm/output-lib.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","649","LILYPOND-REF: scm/define-grobs.scm:1711 ","scm/define-grobs.scm","1711","1711","OK","lo=1711 hi=1711 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","652","LILYPOND-REF: scm/output-lib.scm","scm/output-lib.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","653","LILYPOND-REF: scm/define-grobs.scm:1711 ","scm/define-grobs.scm","1711","1711","OK","lo=1711 hi=1711 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","662","LILYPOND-REF: lily/instrument-name-engraver.cc","lily/instrument-name-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","728","LILYPOND-REF: lily/clef-engraver.cc","lily/clef-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","732","LILYPOND-REF: lily/key-engraver.cc","lily/key-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","847","LILYPOND-REF: lily/clef-engraver.cc","lily/clef-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","889","LILYPOND-REF: lily/clef-engraver.cc","lily/clef-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","909","LILYPOND-REF: lily/clef-engraver.cc","lily/clef-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","945","LILYPOND-REF: lily/clef-engraver.cc","lily/clef-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","973","LILYPOND-REF: lily/key-engraver.cc","lily/key-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","1027","LILYPOND-REF: lily/key-engraver.cc","lily/key-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","1259","LILYPOND-REF: lily/hara-kiri-group-spanner.cc","lily/hara-kiri-group-spanner.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","1427","LILYPOND-REF: lily/clef-engraver.cc","lily/clef-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","1432","LILYPOND-REF: lily/key-engraver.cc","lily/key-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","1549","LILYPOND-REF: lily/grob-property.cc","lily/grob-property.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","1574","LILYPOND-REF: lily/note-collision.cc:381-407 ","lily/note-collision.cc","381","407","OK","lo=381 hi=407 totalLines=665"
"Svg/Renderer/SvgRenderer.cs","1576","LILYPOND-REF: lily/note-collision.cc:411-448 ","lily/note-collision.cc","411","448","OK","lo=411 hi=448 totalLines=665"
"Svg/Renderer/SvgRenderer.cs","1662","LILYPOND-REF: lily/accidental.cc:35-46 ","lily/accidental.cc","35","46","OK","lo=35 hi=46 totalLines=167"
"Svg/Renderer/SvgRenderer.cs","1686","LILYPOND-REF: lily/grob-property.cc","lily/grob-property.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","1687","LILYPOND-REF: lily/note-collision.cc:381-407 ","lily/note-collision.cc","381","407","OK","lo=381 hi=407 totalLines=665"
"Svg/Renderer/SvgRenderer.cs","1700","LILYPOND-REF: lily/grob-property.cc","lily/grob-property.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","1706","LILYPOND-REF: lily/stem.cc","lily/stem.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","1728","LILYPOND-REF: lily/grob-property.cc","lily/grob-property.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","1759","LILYPOND-REF: lily/dots-engraver.cc:62-80 ","lily/dots-engraver.cc","62","80","OK","lo=62 hi=80 totalLines=85"
"Svg/Renderer/SvgRenderer.cs","1760","LILYPOND-REF: lily/note-collision.cc:411-448 ","lily/note-collision.cc","411","448","OK","lo=411 hi=448 totalLines=665"
"Svg/Renderer/SvgRenderer.cs","1804","LILYPOND-REF: lily/grob-property.cc","lily/grob-property.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","1812","LILYPOND-REF: lily/note-column.cc","lily/note-column.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","1831","LILYPOND-REF: lily/accidental.cc:35-46 ","lily/accidental.cc","35","46","OK","lo=35 hi=46 totalLines=167"
"Svg/Renderer/SvgRenderer.cs","1854","LILYPOND-REF: lily/grob-property.cc","lily/grob-property.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","1855","LILYPOND-REF: lily/note-collision.cc:381-407 ","lily/note-collision.cc","381","407","OK","lo=381 hi=407 totalLines=665"
"Svg/Renderer/SvgRenderer.cs","1868","LILYPOND-REF: lily/stem.cc","lily/stem.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","1877","LILYPOND-REF: lily/stem.cc","lily/stem.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","1890","LILYPOND-REF: lily/stem.cc:425 ","lily/stem.cc","425","425","OK","lo=425 hi=425 totalLines=1371"
"Svg/Renderer/SvgRenderer.cs","1906","LILYPOND-REF: lily/grob-property.cc","lily/grob-property.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","1931","LILYPOND-REF: lily/note-column.cc","lily/note-column.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","1993","LILYPOND-REF: lily/clef.cc:29-52 ","lily/clef.cc","29","52","OK","lo=29 hi=52 totalLines=82"
"Svg/Renderer/SvgRenderer.cs","1995","LILYPOND-REF: lily/clef-engraver.cc","lily/clef-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","2023","LILYPOND-REF: lily/key-engraver.cc:67-125 ","lily/key-engraver.cc","67","125","OK","lo=67 hi=125 totalLines=253"
"Svg/Renderer/SvgRenderer.cs","2036","LILYPOND-REF: lily/key-engraver.cc","lily/key-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","2373","LILYPOND-REF: scm/translation-functions.scm","scm/translation-functions.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","2421","LILYPOND-REF: lily/grob-property.cc","lily/grob-property.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","2440","LILYPOND-REF: scm/output-lib.scm","scm/output-lib.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","2574","LILYPOND-REF: lily/grob-property.cc","lily/grob-property.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","2770","LILYPOND-REF: scm/music-functions.scm:2372-2458 - ","scm/music-functions.scm","2372","2458","OK","lo=2372 hi=2458 totalLines=2980"
